,Label
5797,0
5798,1
5799,1
5800,0
5801,0
5802,0
5803,1
5804,1
5805,1
5806,0
5807,1
5808,0
5809,0
5810,0
5811,1
5812,0
5813,0
5814,1
5815,1
5816,1
5817,0
5818,0
5819,1
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,1
5827,0
5828,0
5829,0
5830,0
5831,0
5832,1
5833,0
5834,0
5835,0
5836,0
5837,1
5838,0
5839,0
5840,0
5841,0
5842,0
5843,0
5844,0
5845,1
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,1
5853,0
5854,0
5855,0
5856,1
5857,0
5858,1
5859,1
5860,0
5861,1
5862,1
5863,0
5864,1
5865,1
5866,1
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,1
5875,1
5876,0
5877,1
5878,0
5879,1
5880,0
5881,0
5882,0
5883,0
5884,1
5885,0
5886,0
5887,1
5888,1
5889,1
5890,0
5891,0
5892,0
5893,1
5894,1
5895,0
5896,1
5897,1
5898,1
5899,0
5900,1
5901,0
5902,1
5903,0
5904,0
5905,0
5906,1
5907,1
5908,0
5909,0
5910,1
5911,0
5912,0
5913,0
5914,0
5915,0
5916,1
5917,1
5918,0
5919,0
5920,1
5921,1
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,1
5930,0
5931,0
5932,0
5933,1
5934,0
5935,0
5936,1
5937,0
5938,1
5939,1
5940,0
5941,0
5942,0
5943,1
5944,0
5945,1
5946,0
5947,0
5948,1
5949,1
5950,0
5951,0
5952,0
5953,1
5954,0
5955,1
5956,1
5957,0
5958,0
5959,0
5960,0
5961,1
5962,0
5963,1
5964,1
5965,0
5966,0
5967,1
5968,0
5969,0
5970,1
5971,1
5972,0
5973,0
5974,0
5975,1
5976,0
5977,0
5978,0
5979,1
5980,0
5981,1
5982,1
5983,1
5984,0
5985,0
5986,0
5987,0
5988,1
5989,1
5990,0
5991,0
5992,1
5993,0
5994,0
5995,0
5996,1
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,1
6005,1
6006,1
6007,1
6008,1
6009,1
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,1
6017,0
6018,0
6019,0
6020,0
6021,1
6022,0
6023,0
6024,0
6025,1
6026,1
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,1
6034,0
6035,0
6036,0
6037,0
6038,1
6039,1
6040,1
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,1
6048,0
6049,0
6050,0
6051,1
6052,0
6053,0
6054,1
6055,0
6056,0
6057,1
6058,1
6059,0
6060,0
6061,1
6062,0
6063,1
6064,0
6065,1
6066,1
6067,0
6068,1
6069,0
6070,1
6071,0
6072,1
6073,0
6074,0
6075,1
6076,1
6077,0
6078,1
6079,1
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,1
6087,0
6088,0
6089,0
6090,0
6091,1
6092,0
6093,0
6094,1
6095,1
6096,0
6097,0
6098,0
6099,0
6100,1
6101,0
6102,1
6103,0
6104,1
6105,1
6106,1
6107,1
6108,1
6109,0
6110,1
6111,0
6112,0
6113,0
6114,1
6115,0
6116,1
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,1
6125,0
6126,1
6127,1
6128,1
6129,0
6130,0
6131,0
6132,0
6133,1
6134,0
6135,0
6136,0
6137,1
6138,0
6139,0
6140,1
6141,0
6142,1
6143,0
6144,0
6145,0
6146,0
6147,0
6148,1
6149,1
6150,0
6151,0
6152,0
6153,0
6154,1
6155,0
6156,1
6157,1
6158,0
6159,0
6160,0
6161,0
6162,0
6163,0
6164,1
6165,0
6166,1
6167,0
6168,0
6169,1
6170,1
6171,1
6172,0
6173,0
6174,0
6175,0
6176,1
6177,0
6178,0
6179,0
6180,1
6181,1
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,0
6190,1
6191,0
6192,0
6193,0
6194,0
6195,0
6196,1
6197,0
6198,1
6199,1
6200,0
6201,0
6202,1
6203,1
6204,1
6205,1
6206,0
6207,0
6208,0
6209,0
6210,1
6211,1
6212,0
6213,0
6214,1
6215,0
6216,0
6217,0
6218,1
6219,0
6220,1
6221,1
6222,0
6223,1
6224,0
6225,1
6226,0
6227,1
6228,0
6229,1
6230,1
6231,0
6232,1
6233,0
6234,1
6235,1
6236,1
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,1
6250,1
6251,0
6252,0
6253,1
6254,1
6255,0
6256,0
6257,0
6258,1
6259,1
6260,1
6261,1
6262,0
6263,0
6264,1
6265,0
6266,0
6267,0
6268,0
6269,1
6270,1
6271,0
6272,0
6273,0
6274,1
6275,0
6276,0
6277,0
6278,0
6279,1
6280,0
6281,0
6282,0
6283,0
6284,1
6285,1
6286,1
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,1
6294,0
6295,0
6296,0
6297,1
6298,0
6299,0
6300,0
6301,0
6302,0
6303,1
6304,1
6305,0
6306,0
6307,1
6308,0
6309,1
6310,1
6311,1
6312,1
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,0
6321,0
6322,0
6323,0
6324,0
6325,0
6326,1
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,1
6343,1
6344,0
6345,0
6346,0
6347,0
6348,0
6349,1
6350,1
6351,0
6352,1
6353,0
6354,0
6355,1
6356,1
6357,0
6358,0
6359,1
6360,1
6361,0
6362,0
6363,1
6364,1
6365,0
6366,0
6367,0
6368,0
6369,0
6370,0
6371,0
6372,0
6373,0
6374,1
6375,0
6376,0
6377,0
6378,1
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,1
6390,0
6391,0
6392,0
6393,0
6394,0
6395,1
6396,1
6397,0
6398,0
6399,0
6400,1
6401,1
6402,0
6403,0
6404,0
6405,0
6406,0
6407,0
6408,1
6409,1
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6416,1
6417,1
6418,0
6419,0
6420,1
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,1
6428,1
6429,0
6430,1
6431,1
6432,0
6433,1
6434,0
6435,0
6436,1
6437,0
6438,1
6439,0
6440,1
6441,0
6442,0
6443,0
6444,1
6445,0
6446,1
6447,1
6448,0
6449,0
6450,0
6451,0
6452,1
6453,0
6454,1
6455,0
6456,1
6457,0
6458,0
6459,0
6460,1
6461,0
6462,0
6463,0
6464,0
6465,0
6466,1
6467,1
6468,0
6469,1
6470,0
6471,0
6472,0
6473,0
6474,0
6475,1
6476,1
6477,0
6478,1
6479,0
6480,0
6481,0
6482,0
6483,0
6484,0
6485,0
6486,0
6487,0
6488,1
6489,1
6490,0
6491,0
6492,1
6493,0
6494,0
6495,1
6496,1
6497,1
6498,1
6499,1
6500,0
6501,1
6502,0
6503,0
6504,1
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0
6512,1
6513,1
6514,0
6515,1
6516,0
6517,0
6518,0
6519,0
6520,1
6521,0
6522,1
6523,0
6524,1
6525,0
6526,1
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,1
6535,0
6536,1
6537,0
6538,1
6539,1
6540,1
6541,0
6542,0
6543,0
6544,0
6545,0
6546,1
6547,0
6548,1
6549,0
6550,0
6551,1
6552,0
6553,0
6554,1
6555,0
6556,0
6557,0
6558,1
6559,1
6560,0
6561,0
6562,0
6563,0
6564,1
6565,1
6566,0
6567,0
6568,0
6569,1
6570,0
6571,0
6572,1
6573,0
6574,1
6575,0
6576,0
6577,0
6578,0
6579,0
6580,1
6581,0
6582,0
6583,0
6584,0
6585,0
6586,0
6587,1
6588,0
6589,0
6590,0
6591,0
6592,1
6593,0
6594,0
6595,1
6596,1
6597,1
6598,0
6599,1
6600,1
6601,0
6602,1
6603,0
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,1
6616,0
6617,1
6618,1
6619,0
6620,0
6621,0
6622,1
6623,0
6624,0
6625,0
6626,0
6627,0
6628,0
6629,0
6630,1
6631,1
6632,1
6633,0
6634,1
6635,0
6636,0
6637,1
6638,0
6639,1
6640,0
6641,1
6642,0
6643,0
6644,0
6645,0
6646,0
6647,1
6648,0
6649,0
6650,0
6651,0
6652,0
6653,0
6654,1
6655,0
6656,0
6657,0
6658,0
6659,0
6660,1
6661,1
6662,1
6663,1
6664,0
6665,1
6666,0
6667,1
6668,0
6669,0
6670,1
6671,0
6672,0
6673,1
6674,0
6675,0
6676,0
6677,0
6678,0
6679,0
6680,0
6681,1
6682,1
6683,1
6684,0
6685,0
6686,0
6687,1
6688,0
6689,0
6690,0
6691,0
6692,1
6693,1
6694,0
6695,0
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,1
6703,0
6704,0
6705,0
6706,1
6707,1
6708,0
6709,0
6710,0
6711,1
6712,1
6713,0
6714,1
6715,1
6716,0
6717,0
6718,1
6719,0
6720,1
6721,0
6722,0
6723,0
6724,1
6725,0
6726,0
6727,1
6728,1
6729,0
6730,0
6731,1
6732,1
6733,0
6734,0
6735,0
6736,1
6737,0
6738,0
6739,1
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,0
6748,0
6749,0
6750,0
6751,1
6752,1
6753,0
6754,1
6755,0
6756,1
6757,0
6758,0
6759,1
6760,1
6761,0
6762,0
6763,0
6764,0
6765,0
6766,1
6767,0
6768,0
6769,1
6770,0
6771,0
6772,1
6773,0
6774,1
6775,0
6776,0
6777,0
6778,0
6779,1
6780,1
6781,1
6782,1
6783,0
6784,0
6785,0
6786,0
6787,0
6788,0
6789,0
6790,0
6791,0
6792,0
6793,1
6794,0
6795,1
6796,1
6797,0
6798,0
6799,0
6800,0
6801,0
6802,0
6803,1
6804,0
6805,1
6806,1
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,1
6817,1
6818,0
6819,1
6820,1
6821,0
6822,1
6823,0
6824,1
6825,0
6826,0
6827,0
6828,0
6829,1
6830,0
6831,0
6832,0
6833,0
6834,0
6835,1
6836,1
6837,1
6838,1
6839,1
6840,0
6841,0
6842,0
6843,1
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,1
6851,1
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,1
6859,0
6860,0
6861,0
6862,1
6863,0
6864,0
6865,0
6866,1
6867,0
6868,0
6869,0
6870,1
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,1
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,1
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,1
6900,0
6901,1
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,1
6912,1
6913,0
6914,1
6915,0
6916,1
6917,1
6918,0
6919,1
6920,1
6921,0
6922,0
6923,1
6924,0
6925,0
6926,0
6927,1
6928,1
6929,0
6930,0
6931,0
6932,1
6933,0
6934,1
6935,1
6936,0
6937,0
6938,1
6939,1
6940,0
6941,0
6942,1
6943,0
6944,1
6945,0
6946,1
6947,0
6948,0
6949,0
6950,1
6951,0
6952,1
6953,1
6954,0
6955,1
6956,1
6957,1
6958,0
6959,1
6960,1
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0
6968,0
6969,0
6970,0
6971,1
6972,0
6973,0
6974,1
6975,1
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,1
6984,0
6985,0
6986,0
6987,1
6988,0
6989,0
6990,0
6991,1
6992,0
6993,0
6994,0
6995,0
6996,1
6997,1
6998,0
6999,0
7000,0
7001,0
7002,0
7003,1
7004,1
7005,0
7006,1
7007,0
7008,0
7009,0
7010,1
7011,0
7012,1
7013,1
7014,1
7015,0
7016,1
7017,0
7018,0
7019,1
7020,1
7021,1
7022,0
7023,0
7024,0
7025,0
7026,1
7027,0
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0
7040,1
7041,0
7042,1
7043,1
7044,0
7045,1
7046,0
7047,0
7048,1
7049,1
7050,0
7051,0
7052,1
7053,1
7054,1
7055,1
7056,0
7057,0
7058,0
7059,1
7060,0
7061,1
7062,0
7063,0
7064,0
7065,1
7066,0
7067,1
7068,0
7069,0
7070,0
7071,0
7072,1
7073,1
7074,0
7075,1
7076,1
7077,1
7078,0
7079,0
7080,1
7081,1
7082,1
7083,0
7084,1
7085,0
7086,0
7087,1
7088,0
7089,1
7090,0
7091,1
7092,0
7093,0
7094,1
7095,0
7096,0
7097,1
7098,1
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,1
7108,0
7109,0
7110,1
7111,1
7112,1
7113,0
7114,1
7115,0
7116,0
7117,1
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,1
7125,0
7126,0
7127,0
7128,0
7129,1
7130,0
7131,0
7132,1
7133,0
7134,1
7135,0
7136,0
7137,0
7138,0
7139,1
7140,0
7141,1
7142,1
7143,1
7144,0
7145,1
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,1
7156,0
7157,0
7158,0
7159,0
7160,1
7161,0
7162,1
7163,0
7164,1
7165,0
7166,0
7167,0
7168,1
7169,1
7170,1
7171,1
7172,0
7173,1
7174,0
7175,1
7176,0
7177,0
7178,0
7179,0
7180,1
7181,0
7182,1
7183,0
7184,0
7185,0
7186,0
7187,0
7188,1
7189,0
7190,0
7191,1
7192,0
7193,0
7194,1
7195,0
7196,0
7197,1
7198,0
7199,1
7200,0
7201,0
7202,1
7203,1
7204,0
7205,0
7206,0
7207,0
7208,0
7209,1
7210,1
7211,1
7212,1
7213,0
7214,1
7215,0
7216,0
7217,1
7218,1
7219,0
7220,0
7221,0
7222,0
7223,1
7224,0
7225,1
7226,1
7227,0
7228,1
7229,1
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,1
7237,0
7238,1
7239,0
7240,0
7241,0
7242,0
7243,0
7244,1
7245,1
7246,0
7247,0
7248,0
7249,1
7250,0
7251,0
7252,1
7253,0
7254,0
7255,1
7256,0
7257,1
7258,0
7259,0
7260,0
7261,0
7262,1
7263,0
7264,0
7265,0
7266,1
7267,1
7268,0
7269,1
7270,1
7271,1
7272,0
7273,0
7274,0
7275,0
7276,1
7277,0
7278,0
7279,0
7280,1
7281,0
7282,0
7283,1
7284,0
7285,0
7286,0
7287,0
7288,1
7289,0
7290,0
7291,1
7292,0
7293,0
7294,1
7295,0
7296,1
7297,1
7298,0
7299,0
7300,0
7301,1
7302,0
7303,1
7304,1
7305,0
7306,0
7307,0
7308,0
7309,0
7310,0
7311,1
7312,1
7313,0
7314,0
7315,0
7316,0
7317,0
7318,0
7319,0
7320,1
7321,1
7322,0
7323,1
7324,0
7325,1
7326,1
7327,0
7328,1
7329,0
7330,1
7331,0
7332,0
7333,0
7334,0
7335,1
7336,0
7337,0
7338,1
7339,0
7340,0
7341,0
7342,1
7343,0
7344,1
7345,0
7346,1
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,1
7354,1
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,1
7362,0
7363,0
7364,1
7365,0
7366,0
7367,0
7368,0
7369,0
7370,0
7371,0
7372,0
7373,1
7374,1
7375,0
7376,0
7377,0
7378,1
7379,0
7380,0
7381,0
7382,1
7383,1
7384,0
7385,1
7386,0
7387,1
7388,0
7389,0
7390,0
7391,0
7392,0
7393,1
7394,0
7395,0
7396,1
7397,0
7398,0
7399,0
7400,0
7401,1
7402,0
7403,0
7404,0
7405,0
7406,0
7407,1
7408,0
7409,1
7410,0
7411,1
7412,0
7413,0
7414,0
7415,0
7416,1
7417,1
7418,0
7419,0
7420,0
7421,1
7422,0
7423,1
7424,0
7425,1
7426,0
7427,1
7428,1
7429,1
7430,0
7431,0
7432,0
7433,1
7434,1
7435,1
7436,0
7437,1
7438,0
7439,1
7440,0
7441,0
7442,0
7443,0
7444,1
7445,0
7446,1
7447,0
7448,0
7449,0
7450,0
7451,0
7452,0
7453,0
7454,0
7455,1
7456,0
7457,0
7458,0
7459,0
7460,1
7461,0
7462,0
7463,0
7464,0
7465,1
7466,0
7467,1
7468,1
7469,0
7470,0
7471,0
7472,0
7473,0
7474,1
7475,0
7476,0
7477,0
7478,0
7479,1
7480,0
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,1
7488,1
7489,0
7490,0
7491,0
7492,0
7493,0
7494,0
7495,0
7496,1
7497,1
7498,0
7499,0
7500,0
7501,0
7502,0
7503,1
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,0
7512,1
7513,1
7514,1
7515,0
7516,1
7517,0
7518,0
7519,0
7520,0
7521,0
7522,0
7523,0
7524,1
7525,0
7526,0
7527,0
7528,0
7529,0
7530,0
7531,1
7532,0
7533,1
7534,1
7535,1
7536,1
7537,0
7538,0
7539,0
7540,0
7541,1
7542,0
7543,1
7544,0
7545,1
7546,0
7547,1
7548,0
7549,0
7550,0
7551,1
7552,0
7553,0
7554,0
7555,0
7556,1
7557,0
7558,0
7559,0
7560,0
7561,0
7562,1
7563,0
7564,0
7565,1
7566,1
7567,0
7568,1
7569,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,1
7576,0
7577,1
7578,1
7579,0
7580,0
7581,1
7582,0
7583,0
7584,0
7585,1
7586,0
7587,0
7588,1
7589,0
7590,1
7591,0
7592,0
7593,1
7594,0
7595,1
7596,1
7597,0
7598,1
7599,1
7600,0
7601,0
7602,0
7603,0
7604,1
7605,0
7606,0
7607,1
7608,0
7609,0
7610,1
7611,0
7612,1
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,1
7623,0
7624,0
7625,1
7626,1
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,0
7634,0
7635,1
7636,0
7637,1
7638,0
7639,0
7640,0
7641,0
7642,0
7643,0
7644,1
7645,0
7646,1
7647,1
7648,0
7649,0
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7656,0
7657,0
7658,0
7659,1
7660,1
7661,0
7662,0
7663,0
7664,0
7665,1
7666,0
7667,0
7668,1
7669,0
7670,0
7671,0
7672,0
7673,1
7674,0
7675,0
7676,0
7677,0
7678,1
7679,0
7680,0
7681,1
7682,0
7683,1
7684,0
7685,0
7686,0
7687,1
7688,0
7689,1
7690,1
7691,1
7692,0
7693,0
7694,0
7695,0
7696,0
7697,1
7698,0
7699,1
7700,0
7701,1
7702,0
7703,1
7704,0
7705,0
7706,0
7707,1
7708,0
7709,0
7710,0
7711,1
7712,1
7713,0
7714,0
7715,1
7716,0
7717,1
7718,0
7719,0
7720,1
7721,1
7722,1
7723,0
7724,0
7725,0
7726,0
7727,1
7728,0
7729,0
7730,0
7731,0
7732,1
7733,0
7734,0
7735,0
7736,0
7737,0
7738,0
7739,0
7740,0
7741,1
7742,0
7743,0
7744,1
7745,0
7746,1
7747,0
7748,1
7749,0
7750,0
7751,0
7752,1
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,0
7763,1
7764,0
7765,0
7766,1
7767,0
7768,0
7769,0
7770,0
7771,0
7772,1
7773,0
7774,1
7775,0
7776,0
7777,1
7778,1
7779,1
7780,0
7781,0
7782,1
7783,0
7784,1
7785,0
7786,1
7787,0
7788,0
7789,1
7790,0
7791,1
7792,0
7793,1
7794,0
7795,0
7796,1
7797,0
7798,0
7799,0
7800,0
7801,0
7802,0
7803,0
7804,1
7805,0
7806,0
7807,1
7808,0
7809,1
7810,0
7811,1
7812,0
7813,0
7814,0
7815,1
7816,0
7817,1
7818,0
7819,0
7820,0
7821,1
7822,0
7823,0
7824,0
7825,0
7826,1
7827,0
7828,0
7829,0
7830,0
7831,0
7832,0
7833,1
7834,1
7835,0
7836,1
7837,1
7838,0
7839,1
7840,0
7841,0
7842,1
7843,0
7844,1
7845,0
7846,1
7847,1
7848,0
7849,0
7850,0
7851,1
7852,1
7853,0
7854,0
7855,1
7856,0
7857,0
7858,1
7859,0
7860,0
7861,0
7862,1
7863,0
7864,0
7865,0
7866,1
7867,1
7868,0
7869,1
7870,1
7871,0
7872,1
7873,0
7874,0
7875,0
7876,1
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,1
7885,0
7886,0
7887,1
7888,0
7889,1
7890,0
7891,0
7892,0
7893,1
7894,0
7895,1
7896,0
7897,1
7898,0
7899,0
7900,0
7901,1
7902,0
7903,0
7904,1
7905,0
7906,0
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,1
7914,0
7915,0
7916,0
7917,0
7918,1
7919,1
7920,0
7921,0
7922,1
7923,1
7924,0
7925,0
7926,1
7927,1
7928,0
7929,0
7930,0
7931,0
7932,1
7933,0
7934,0
7935,0
7936,1
7937,0
7938,1
7939,0
7940,0
7941,1
7942,0
7943,0
7944,0
7945,0
7946,1
7947,1
7948,0
7949,1
7950,0
7951,1
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,1
7970,0
7971,1
7972,1
7973,0
7974,1
7975,1
7976,0
7977,1
7978,0
7979,1
7980,0
7981,1
7982,1
7983,1
7984,0
7985,0
7986,0
7987,1
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,1
7995,0
7996,0
7997,1
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,1
8005,0
8006,0
8007,0
8008,1
8009,0
8010,0
8011,1
8012,0
8013,1
8014,0
8015,1
8016,0
8017,1
8018,1
8019,1
8020,0
8021,1
8022,1
8023,0
8024,1
8025,0
8026,0
8027,0
8028,0
8029,0
8030,1
8031,0
8032,1
8033,1
8034,0
8035,0
8036,0
8037,1
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,1
8046,0
8047,1
8048,0
8049,0
8050,0
8051,0
8052,1
8053,0
8054,0
8055,1
8056,0
8057,1
8058,0
8059,1
8060,1
8061,1
8062,0
8063,0
8064,1
8065,1
8066,1
8067,0
8068,0
8069,1
8070,0
8071,0
8072,1
8073,1
8074,0
8075,0
8076,1
8077,0
8078,0
8079,0
8080,1
8081,0
8082,0
8083,0
8084,1
8085,0
8086,0
8087,0
8088,0
8089,1
8090,0
8091,0
8092,0
8093,1
8094,0
8095,0
8096,0
8097,1
8098,0
8099,1
8100,0
8101,0
8102,1
8103,1
8104,0
8105,1
8106,0
8107,0
8108,0
8109,0
8110,0
8111,1
8112,0
8113,1
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,0
8121,0
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,1
8129,0
8130,0
8131,0
8132,0
8133,1
8134,0
8135,1
8136,0
8137,0
8138,0
8139,1
8140,0
8141,0
8142,1
8143,0
8144,0
8145,1
8146,0
8147,0
8148,0
8149,0
8150,0
8151,1
8152,1
8153,0
8154,0
8155,0
8156,0
8157,1
8158,1
8159,0
8160,1
8161,0
8162,0
8163,1
8164,1
8165,0
8166,0
8167,1
8168,1
8169,1
8170,1
8171,0
8172,0
8173,1
8174,1
8175,0
8176,0
8177,1
8178,0
8179,1
8180,0
8181,0
8182,0
8183,0
8184,1
8185,0
8186,1
8187,1
8188,0
8189,1
8190,0
8191,1
8192,1
8193,1
8194,0
8195,1
8196,0
8197,0
8198,0
8199,0
8200,0
8201,1
8202,1
8203,0
8204,1
8205,0
8206,0
8207,0
8208,1
8209,0
8210,0
8211,0
8212,1
8213,0
8214,0
8215,0
8216,1
8217,0
8218,0
8219,0
8220,0
8221,0
8222,0
8223,0
8224,0
8225,1
8226,0
8227,1
8228,0
8229,0
8230,1
8231,0
8232,1
8233,1
8234,0
8235,0
8236,1
8237,0
8238,0
8239,0
8240,0
8241,0
8242,0
8243,0
8244,1
8245,0
8246,1
8247,0
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,1
8255,0
8256,1
8257,0
8258,0
8259,0
8260,1
8261,0
8262,0
8263,1
8264,0
8265,0
8266,0
8267,1
8268,0
8269,1
8270,0
8271,0
8272,0
8273,0
8274,1
8275,0
8276,0
8277,1
8278,0
8279,0
8280,0
8281,1
8282,1
8283,0
8284,0
8285,1
8286,0
8287,0
8288,0
8289,0
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,1
8297,0
8298,0
8299,0
8300,0
8301,1
8302,0
8303,1
8304,0
8305,0
8306,1
8307,1
8308,0
8309,0
8310,0
8311,0
8312,0
8313,0
8314,0
8315,1
8316,0
8317,0
8318,0
8319,1
8320,0
8321,0
8322,0
8323,0
8324,0
8325,1
8326,1
8327,1
8328,0
8329,0
8330,1
8331,0
8332,1
8333,0
8334,0
8335,1
8336,1
8337,0
8338,0
8339,0
8340,0
8341,1
8342,1
8343,0
8344,0
8345,1
8346,0
8347,1
8348,0
8349,1
8350,0
8351,0
8352,1
8353,0
8354,0
8355,1
8356,1
8357,1
8358,0
8359,0
8360,0
8361,0
8362,1
8363,0
8364,1
8365,0
8366,0
8367,0
8368,1
8369,0
8370,1
8371,0
8372,0
8373,1
8374,1
8375,0
8376,0
8377,1
8378,1
8379,1
8380,0
8381,0
8382,1
8383,0
8384,0
8385,0
8386,0
8387,1
8388,0
8389,1
8390,1
8391,1
8392,0
8393,0
8394,0
8395,1
8396,0
8397,0
8398,0
8399,1
8400,1
8401,0
8402,1
8403,1
8404,0
8405,1
8406,0
8407,0
8408,0
8409,0
8410,0
8411,1
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8418,0
8419,1
8420,0
8421,1
8422,0
8423,0
8424,0
8425,0
8426,1
8427,0
8428,1
8429,0
8430,1
8431,0
8432,1
8433,0
8434,1
8435,0
8436,1
8437,0
8438,1
8439,0
8440,0
8441,1
8442,0
8443,1
8444,0
8445,0
8446,0
8447,0
8448,1
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,1
8457,1
8458,1
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,0
8468,0
8469,1
8470,1
8471,0
8472,1
8473,0
8474,0
8475,0
8476,0
8477,1
8478,0
8479,0
8480,0
8481,1
8482,0
8483,0
8484,1
8485,0
8486,1
8487,0
8488,0
8489,1
8490,1
8491,0
8492,1
8493,0
8494,0
8495,0
8496,0
8497,0
8498,1
8499,1
8500,0
8501,1
8502,1
8503,1
8504,0
8505,0
8506,1
8507,0
8508,1
8509,1
8510,0
8511,0
8512,1
8513,1
8514,0
8515,1
8516,0
8517,0
8518,0
8519,1
8520,0
8521,1
8522,0
8523,1
8524,0
8525,0
8526,0
8527,0
8528,1
8529,0
8530,0
8531,1
8532,0
8533,1
8534,1
8535,0
8536,0
8537,0
8538,0
8539,0
8540,0
8541,1
8542,0
8543,0
8544,0
8545,1
8546,1
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0
8553,1
8554,0
8555,0
8556,0
8557,0
8558,1
8559,1
8560,1
8561,1
8562,1
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,1
8571,1
8572,0
8573,0
8574,0
8575,0
8576,1
8577,0
8578,1
8579,0
8580,0
8581,0
8582,0
8583,0
8584,0
8585,0
8586,1
8587,0
8588,0
8589,1
8590,0
8591,0
8592,1
8593,0
8594,0
8595,0
